"aid","eid","ep_num","ep_in_year","special_ep","year","airdate","ad_year","ad_month","ad_day","location_name","location_country","gid","guest_name","wiki_url","cl_pageid","sex","ethnicity","eth_grp","ed_priv","ed_priv_lab","ed_oxbr","ed_oxb_lab","profession_1","profession_notes","uk_pol","pol_cat_1","party_name","party_cat","parl","brex_stage","brex_lr","brex_lr_lab","brex_lr_source","brex_lr_link","brex_cat5","brex_cat_lab","brex_cat_source","brex_cat_link","brex_cat_notes","iraq_stage","party3","iraq_inv","iraq_inv_lab","iraq_inv_source","iraq_inv_link"
2969,"200116",734,16,0,2001,2001-05-10,2001,5,10,"London, England","England","1162","Margaret Beckett","https://en.wikipedia.org/wiki/Margaret_Beckett","224819","1","10","White","0","State educated","0","Other university","1","Leader of the HoC","1","1","Labour","2","97-01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2970,"200116",734,16,0,2001,2001-05-10,2001,5,10,"London, England","England","1426","Polly Toynbee","https://en.wikipedia.org/wiki/Polly_Toynbee","630402","1","10","White","1","Privately educated",NA,"No information","2","Journalist","0",NA,NA,NA,"97-01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2976,"200122",740,22,0,2001,2001-06-14,2001,6,14,"Nottingham, England","England","541","Clare Short","https://en.wikipedia.org/wiki/Clare_Short","194194","1","10","White",NA,"No information","0","Other university","1","Sec State - International Development","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2977,"200122",740,22,0,2001,2001-06-14,2001,6,14,"Nottingham, England","England","580","David Baddiel","https://en.wikipedia.org/wiki/David_Baddiel","377865","0","10","White","1","Privately educated","1","Oxford/Cambridge","3","Comedian","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2978,"200122",740,22,0,2001,2001-06-14,2001,6,14,"Nottingham, England","England","619","David Willetts","https://en.wikipedia.org/wiki/David_Willetts","415061","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Shadow Sec - Work & Pensions","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2979,"200122",740,22,0,2001,2001-06-14,2001,6,14,"Nottingham, England","England","897","Janet Daley","https://en.wikipedia.org/wiki/Janet_Daley","30102460","1","10","White",NA,"No information","0","Other university","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2980,"200122",740,22,0,2001,2001-06-14,2001,6,14,"Nottingham, England","England","1647","Tim Razzall","https://en.wikipedia.org/wiki/Tim_Razzall,_Baron_Razzall","1215837","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","HoL, Lord Temporal","1","2","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2981,"200123",741,23,0,2001,2001-06-21,2001,6,21,"Reading, England","England","418","Barbara Roche","https://en.wikipedia.org/wiki/Barbara_Roche","449416","1","10","White","0","State educated","1","Oxford/Cambridge","1","MP","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2982,"200123",741,23,0,2001,2001-06-21,2001,6,21,"Reading, England","England","458","Boris Johnson","https://en.wikipedia.org/wiki/Boris_Johnson","19065069","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2983,"200123",741,23,0,2001,2001-06-21,2001,6,21,"Reading, England","England","1089","Ken Loach","https://en.wikipedia.org/wiki/Ken_Loach","46398901","0","10","White","0","State educated","1","Oxford/Cambridge","3","Director","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2984,"200123",741,23,0,2001,2001-06-21,2001,6,21,"Reading, England","England","1428","Prue Leith","https://en.wikipedia.org/wiki/Prue_Leith","5062195","1","10","White","1","Privately educated","0","Other university","3","Chef","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2985,"200123",741,23,0,2001,2001-06-21,2001,6,21,"Reading, England","England","1725","Zac Goldsmith","https://en.wikipedia.org/wiki/Zac_Goldsmith","3665467","0","10","White","1","Privately educated","99","Did not attend","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2986,"200124",742,24,0,2001,2001-06-28,2001,6,28,"Norwich, England","England","385","Ann Widdecombe","https://en.wikipedia.org/wiki/Ann_Widdecombe","2422","1","10","White","0","State educated","0","Other university","1","Shadow Home Sec","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2987,"200124",742,24,0,2001,2001-06-28,2001,6,28,"Norwich, England","England","965","Joel Edwards","https://en.wikipedia.org/wiki/Joel_Edwards_(Evangelical_Alliance)","16577888","0","20","Ethnic minority",NA,"No information",NA,"No information","9","General Director - Evangelical Alliance","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2988,"200124",742,24,0,2001,2001-06-28,2001,6,28,"Norwich, England","England","1307","Nick Cohen","https://en.wikipedia.org/wiki/Nick_Cohen","1400966","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2989,"200124",742,24,0,2001,2001-06-28,2001,6,28,"Norwich, England","England","1310","Nick Harvey","https://en.wikipedia.org/wiki/Nick_Harvey","434612","0","10","White","1","Privately educated","0","Other university","1","MP","1","1","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2990,"200124",742,24,0,2001,2001-06-28,2001,6,28,"Norwich, England","England","1355","Patricia Hewitt","https://en.wikipedia.org/wiki/Patricia_Hewitt","290463","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","Sec State - Trade & Industry","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2996,"200126",744,26,0,2001,2001-09-13,2001,9,13,"London, England","England","1352","Paddy Ashdown","https://en.wikipedia.org/wiki/Paddy_Ashdown","161628","0","10","White","1","Privately educated","99","Did not attend","1","house of Lords, Lord Temporal","1","2","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2997,"200126",744,26,0,2001,2001-09-13,2001,9,13,"London, England","England","1422","Philip Lader","https://en.wikipedia.org/wiki/Philip_Lader","2195753","0","10","White",NA,"No information","0","Other university","5","Chairman","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2998,"200126",744,26,0,2001,2001-09-13,2001,9,13,"London, England","England","1625","Tam Dalyell","https://en.wikipedia.org/wiki/Tam_Dalyell","77358","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Father of the HoC","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2999,"200126",744,26,0,2001,2001-09-13,2001,9,13,"London, England","England","1723","Yasmin Alibhai-Brown","https://en.wikipedia.org/wiki/Yasmin_Alibhai-Brown","1113384","1","40","Ethnic minority",NA,"No information","0","Other university","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3000,"200127",745,27,0,2001,2001-09-20,2001,9,20,"Leeds, England","England","68","Susan Kramer","https://en.wikipedia.org/wiki/Susan_Kramer,_Baroness_Kramer","634456","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","Lib Dem candidate","1","8","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3001,"200127",745,27,0,2001,2001-09-20,2001,9,20,"Leeds, England","England","445","Bill Emmott","https://en.wikipedia.org/wiki/Bill_Emmott","512222","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Editor-inc-chief","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3002,"200127",745,27,0,2001,2001-09-20,2001,9,20,"Leeds, England","England","588","David Davis","https://en.wikipedia.org/wiki/David_Davis_(British_politician)","352474","0","10","White","0","State educated","0","Other university","1","Chairman Conservative Party","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3003,"200127",745,27,0,2001,2001-09-20,2001,9,20,"Leeds, England","England","748","Geoff Hoon","https://en.wikipedia.org/wiki/Geoff_Hoon","166501","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Sec State - Defence","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3004,"200127",745,27,0,2001,2001-09-20,2001,9,20,"Leeds, England","England","860","Ishtiaq Ahmed","https://en.wikipedia.org/wiki/Ishtiaq_Ahmed_(political_scientist)","7942922","0","30","Ethnic minority","0","State educated","0","Other university","7","Political scientist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3005,"200128",746,28,0,2001,2001-09-27,2001,9,27,"Southampton, England","England","435","Bernard Jenkin","https://en.wikipedia.org/wiki/Bernard_Jenkin","427366","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3006,"200128",746,28,0,2001,2001-09-27,2001,9,27,"Southampton, England","England","456","Bonnie Greer","https://en.wikipedia.org/wiki/Bonnie_Greer","3441882","1","20","Ethnic minority",NA,"No information",NA,"No information","3","Writer, broadcaster","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3007,"200128",746,28,0,2001,2001-09-27,2001,9,27,"Southampton, England","England","760","George Monbiot","https://en.wikipedia.org/wiki/George_Monbiot","427730","0","10","White","1","Privately educated","1","Oxford/Cambridge","3","Writer","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3008,"200128",746,28,0,2001,2001-09-27,2001,9,27,"Southampton, England","England","1229","Menzies Campbell","https://en.wikipedia.org/wiki/Menzies_Campbell","354520","0","10","White","0","State educated","0","Other university","1","Lib Dem Spokesperson - Foreign Affairs","1","1","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3009,"200128",746,28,0,2001,2001-09-27,2001,9,27,"Southampton, England","England","1391","Peter Hain","https://en.wikipedia.org/wiki/Peter_Hain","41613028","0","10","White","1","Privately educated","0","Other university","1","Minister of State for Europe","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3010,"200129",747,29,0,2001,2001-10-04,2001,10,4,"London, England","England","350","Amanda Platell","https://en.wikipedia.org/wiki/Amanda_Platell","851067","1","10","White",NA,"No information","0","Other university","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3011,"200129",747,29,0,2001,2001-10-04,2001,10,4,"London, England","England","444","Bianca Jagger","https://en.wikipedia.org/wiki/Bianca_Jagger","1248557","1","10","White",NA,"No information","0","Other university","9","Human rights advocate","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3012,"200129",747,29,0,2001,2001-10-04,2001,10,4,"London, England","England","1019","John Reid","https://en.wikipedia.org/wiki/John_Reid,_Baron_Reid_of_Cardowan","231658","0","10","White","0","State educated","0","Other university","1","Sec State for NI","1","6","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3013,"200129",747,29,0,2001,2001-10-04,2001,10,4,"London, England","England","1190","Mark Oaten","https://en.wikipedia.org/wiki/Mark_Oaten","415685","0","10","White","0","State educated","0","Other university","1","Chair - Lib Dems","1","1","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3014,"200129",747,29,0,2001,2001-10-04,2001,10,4,"London, England","England","1233","Michael Ancram","https://en.wikipedia.org/wiki/Michael_Ancram","252986","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Shadow Foreign Sec","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3015,"200130",748,30,0,2001,2001-10-11,2001,10,11,"Liverpool, England","England","44","Jenny Tonge","https://en.wikipedia.org/wiki/Jenny_Tonge,_Baroness_Tonge","450282","1","10","White","0","State educated","0","Other university","1","MP","1","1","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3016,"200130",748,30,0,2001,2001-10-11,2001,10,11,"Liverpool, England","England","79","Tim Collins","https://en.wikipedia.org/wiki/Tim_Collins_(politician)","699497","0","10","White","1","Privately educated","0","Other university","1","Shadow Cabinet Office Minister","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,"200130",748,30,0,2001,2001-10-11,2001,10,11,"Liverpool, England","England","767","Gerald Kaufman","https://en.wikipedia.org/wiki/Gerald_Kaufman","41052136","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Chair - Culture, Media & Sport Committee","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3018,"200130",748,30,0,2001,2001-10-11,2001,10,11,"Liverpool, England","England","1507","Rosie Boycott","https://en.wikipedia.org/wiki/Rosie_Boycott","57869204","1","10","White","1","Privately educated","0","Other university","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3019,"200130",748,30,0,2001,2001-10-11,2001,10,11,"Liverpool, England","England","1576","Simon Heffer","https://en.wikipedia.org/wiki/Simon_Heffer","1298232","0","10","White","0","State educated","1","Oxford/Cambridge","2","Journalist, historian","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3020,"200131",749,31,0,2001,2001-10-18,2001,10,18,"Cheltenham, England","England","490","Caroline Spelman","https://en.wikipedia.org/wiki/Caroline_Spelman","429874","1","10","White","0","State educated","0","Other university","1","Shadow Sec - International Development","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3021,"200131",749,31,0,2001,2001-10-18,2001,10,18,"Cheltenham, England","England","663","Donald Anderson","https://en.wikipedia.org/wiki/Donald_Anderson,_Baron_Anderson_of_Swansea","227343","0","10","White","0","State educated","0","Other university","1","Chair - Foreign Affairs Select Committee","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3022,"200131",749,31,0,2001,2001-10-18,2001,10,18,"Cheltenham, England","England","856","Irvine Welsh","https://en.wikipedia.org/wiki/Irvine_Welsh","48555","0","10","White","0","State educated","99","Did not attend","3","Author","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3023,"200131",749,31,0,2001,2001-10-18,2001,10,18,"Cheltenham, England","England","1221","Max Hastings","https://en.wikipedia.org/wiki/Max_Hastings","1249898","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Journalist, editor Evening Standard","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3024,"200131",749,31,0,2001,2001-10-18,2001,10,18,"Cheltenham, England","England","1669","Tony Benn","https://en.wikipedia.org/wiki/Tony_Benn","100413","0","10","White","1","Privately educated","1","Oxford/Cambridge","9","President - Stop the War Coalition","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3025,"200132",750,32,0,2001,2001-10-25,2001,10,25,"Manchester, England","England","76","Matthew Taylor","https://en.wikipedia.org/wiki/Matthew_Taylor,_Baron_Taylor_of_Goss_Moor","450265","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Lib Dem Spokesperson - Treasury","1","1","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3026,"200132",750,32,0,2001,2001-10-25,2001,10,25,"Manchester, England","England","382","Ann Leslie","https://en.wikipedia.org/wiki/Ann_Leslie","8803931","1","10","White","1","Privately educated","1","Oxford/Cambridge","2","Journalist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3027,"200132",750,32,0,2001,2001-10-25,2001,10,25,"Manchester, England","England","713","Eric Forth","https://en.wikipedia.org/wiki/Eric_Forth","413984","0","10","White","1","Privately educated","0","Other university","1","Shadow Leader HoC","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3028,"200132",750,32,0,2001,2001-10-25,2001,10,25,"Manchester, England","England","821","Hilary Benn","https://en.wikipedia.org/wiki/Hilary_Benn","311079","0","10","White","1","Privately educated","0","Other university","1","Under Sec State - International Development","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3029,"200132",750,32,0,2001,2001-10-25,2001,10,25,"Manchester, England","England","1329","Noreena Hertz","https://en.wikipedia.org/wiki/Noreena_Hertz","1982732","1","10","White","1","Privately educated","0","Other university","7","Academic, economist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3030,"200133",751,33,0,2001,2001-11-01,2001,11,1,"Glasgow, Scotland","Scotland","12","Thomas Galbraith","https://en.wikipedia.org/wiki/Thomas_Galbraith,_2nd_Baron_Strathclyde","415050","0","10","White","1","Privately educated","0","Other university","1","Leader of Oppositioln HoL","1","2","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3031,"200133",751,33,0,2001,2001-11-01,2001,11,1,"Glasgow, Scotland","Scotland","256","Rebecca Hardy","NA","418973","1",NA,"No information",NA,"No information",NA,"No information",NA,NA,"0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3032,"200133",751,33,0,2001,2001-11-01,2001,11,1,"Glasgow, Scotland","Scotland","334","Alex Salmond","https://en.wikipedia.org/wiki/Alex_Salmond","21234593","0","10","White","0","State educated","0","Other university","1","MP","1","1","SNP","4","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3033,"200133",751,33,0,2001,2001-11-01,2001,11,1,"Glasgow, Scotland","Scotland","800","Haleh Afshar","https://en.wikipedia.org/wiki/Haleh_Afshar,_Baroness_Afshar","1601774","1","50","Ethnic minority","1","Privately educated","1","Oxford/Cambridge","7","Politics professor","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3034,"200133",751,33,0,2001,2001-11-01,2001,11,1,"Glasgow, Scotland","Scotland","819","Henry McLeish","https://en.wikipedia.org/wiki/Henry_McLeish","523512","0","10","White","0","State educated","0","Other university","1","First Minister Scotland","1","4","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3035,"200134",752,34,0,2001,2001-11-08,2001,11,8,"Leicester, England","England","53","Navnit Dholakia","https://en.wikipedia.org/wiki/Navnit_Dholakia,_Baron_Dholakia","4113000","0","30","Ethnic minority",NA,"No information","99","Did not attend","1","HoL, Lord Temporal","1","2","Lib Dem","3","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3036,"200134",752,34,0,2001,2001-11-08,2001,11,8,"Leicester, England","England","539","Claire Rayner","https://en.wikipedia.org/wiki/Claire_Rayner","552888","1","10","White","1","Privately educated","99","Did not attend","2","Columnist","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3037,"200134",752,34,0,2001,2001-11-08,2001,11,8,"Leicester, England","England","619","David Willetts","https://en.wikipedia.org/wiki/David_Willetts","415061","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Shadow Sec - Work & Pensions","1","1","Conservative","1","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3038,"200134",752,34,0,2001,2001-11-08,2001,11,8,"Leicester, England","England","632","Denis MacShane","https://en.wikipedia.org/wiki/Denis_MacShane","417475","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Minister of State - Foreign & Commonwealth Affairs","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3039,"200134",752,34,0,2001,2001-11-08,2001,11,8,"Leicester, England","England","1395","Peter Hitchens","https://en.wikipedia.org/wiki/Peter_Hitchens","497972","0","10","White","1","Privately educated","0","Other university","2","Journalist, author","0",NA,NA,NA,"01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3040,"200135",753,35,0,2001,2001-11-15,2001,11,15,"Norwich, England","England","501","Charles Clarke","https://en.wikipedia.org/wiki/Charles_Clarke","304386","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Chairman - Labour Party","1","1","Labour","2","01-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
